1765652214.9452448,4,btc-updown-15m-1765651500,0.00,LOW_SCORE,0.000,0
1765652220.3055058,0,,-1.00,NO_CANDIDATES,,
1765652225.8797753,0,,-1.00,NO_CANDIDATES,,
1765652235.240143,0,,-1.00,NO_CANDIDATES,,
1765652240.849858,0,,-1.00,NO_CANDIDATES,,
1765652246.5318058,0,,-1.00,NO_CANDIDATES,,
1765652252.148673,0,,-1.00,NO_CANDIDATES,,
1765652257.7085664,0,,-1.00,NO_CANDIDATES,,
1765652263.2421558,0,,-1.00,NO_CANDIDATES,,
1765652268.8104413,0,,-1.00,NO_CANDIDATES,,
1765652274.4469266,0,,-1.00,NO_CANDIDATES,,
1765652279.9951115,0,,-1.00,NO_CANDIDATES,,
1765652285.4951708,0,,-1.00,NO_CANDIDATES,,
1765652291.4185603,0,,-1.00,NO_CANDIDATES,,
1765652296.923974,0,,-1.00,NO_CANDIDATES,,
1765652302.4465377,0,,-1.00,NO_CANDIDATES,,
1765652308.0196397,0,,-1.00,NO_CANDIDATES,,
1765652313.587099,0,,-1.00,NO_CANDIDATES,,
1765652319.184575,0,,-1.00,NO_CANDIDATES,,
1765652324.9474404,0,,-1.00,NO_CANDIDATES,,
1765652330.57906,0,,-1.00,NO_CANDIDATES,,
1765652336.2065978,0,,-1.00,NO_CANDIDATES,,
1765652341.7969606,0,,-1.00,NO_CANDIDATES,,
1765652347.4382195,0,,-1.00,NO_CANDIDATES,,
1765652352.92948,0,,-1.00,NO_CANDIDATES,,
1765652358.4869854,0,,-1.00,NO_CANDIDATES,,
1765652364.032798,0,,-1.00,NO_CANDIDATES,,
1765652369.5281553,0,,-1.00,NO_CANDIDATES,,
1765652375.053438,0,,-1.00,NO_CANDIDATES,,
1765652380.6169934,0,,-1.00,NO_CANDIDATES,,
1765652386.1155188,0,,-1.00,NO_CANDIDATES,,
1765652391.6059752,0,,-1.00,NO_CANDIDATES,,
1765652397.169754,0,,-1.00,NO_CANDIDATES,,
1765652402.701248,0,,-1.00,NO_CANDIDATES,,
1765652408.255137,0,,-1.00,NO_CANDIDATES,,
1765652413.8102593,0,,-1.00,NO_CANDIDATES,,
1765652419.3106966,0,,-1.00,NO_CANDIDATES,,
1765652424.8815515,0,,-1.00,NO_CANDIDATES,,
1765652430.4004264,0,,-1.00,NO_CANDIDATES,,
1765652435.8883312,0,,-1.00,NO_CANDIDATES,,
1765652441.4774456,0,,-1.00,NO_CANDIDATES,,
1765652447.019449,0,,-1.00,NO_CANDIDATES,,
1765652452.5532374,4,btc-updown-15m-1765652400,0.75,LOCK_CANDIDATE,0.020,1502
1765652458.2055843,4,btc-updown-15m-1765652400,0.76,LOCK_CANDIDATE,0.010,762
1765652463.6123528,4,btc-updown-15m-1765652400,1.83,LOCK_CANDIDATE,0.010,1834
1765652509.0263078,4,eth-updown-15m-1765652400,0.37,LOCK_CANDIDATE,0.010,368
1765652514.620091,4,eth-updown-15m-1765652400,1.41,LOCK_CANDIDATE,0.010,1407
1765652559.6647377,4,btc-updown-15m-1765652400,0.73,LOCK_CANDIDATE,0.010,729
1765652565.253293,4,eth-updown-15m-1765652400,1.39,LOCK_CANDIDATE,0.010,1395
1765652610.3422346,4,btc-updown-15m-1765652400,1.96,LOCK_CANDIDATE,0.010,1965
1765652656.0548584,4,btc-updown-15m-1765652400,1.12,LOCK_CANDIDATE,0.020,2242
1765652701.0941582,4,btc-updown-15m-1765652400,0.82,LOCK_CANDIDATE,0.030,2446
1765652706.620166,4,btc-updown-15m-1765652400,0.82,LOCK_CANDIDATE,0.010,820
1765652711.9295073,4,btc-updown-15m-1765652400,1.00,LOCK_CANDIDATE,0.020,2009
1765652756.9885323,4,btc-updown-15m-1765652400,1.70,LOCK_CANDIDATE,0.010,1697
1765652802.0248988,4,eth-updown-15m-1765652400,0.68,LOCK_CANDIDATE,0.020,1364
1765652807.1004858,4,eth-updown-15m-1765652400,0.80,LOCK_CANDIDATE,0.020,1600
1765652812.5727892,4,btc-updown-15m-1765652400,1.64,LOCK_CANDIDATE,0.010,1635
1765652858.0437548,4,btc-updown-15m-1765652400,1.74,LOCK_CANDIDATE,0.010,1739
1765652903.124112,4,btc-updown-15m-1765652400,1.03,LOCK_CANDIDATE,0.010,1026
1765652948.1811354,4,btc-updown-15m-1765652400,1.13,LOCK_CANDIDATE,0.010,1134
1765652993.237681,4,btc-updown-15m-1765652400,1.96,LOCK_CANDIDATE,0.010,1963
1765653039.076191,4,xrp-updown-15m-1765652400,0.26,LOCK_CANDIDATE,0.020,514
1765653044.6955113,4,xrp-updown-15m-1765652400,0.20,LOCK_CANDIDATE,0.020,399
1765653050.0042799,4,xrp-updown-15m-1765652400,0.29,LOCK_CANDIDATE,0.030,867
1765653055.5237553,4,btc-updown-15m-1765652400,0.00,LOW_SCORE,0.000,0
1765653060.914592,4,btc-updown-15m-1765652400,0.00,LOW_SCORE,0.000,0
1765653066.3864393,4,btc-updown-15m-1765652400,1.25,LOCK_CANDIDATE,0.010,1253
1765653111.42531,4,xrp-updown-15m-1765652400,0.55,LOCK_CANDIDATE,0.010,554
1765653117.0115821,4,btc-updown-15m-1765652400,0.00,LOW_SCORE,0.000,0
1765653122.305393,0,,-1.00,NO_CANDIDATES,,
1765653127.8280869,0,,-1.00,NO_CANDIDATES,,
1765653133.3841534,0,,-1.00,NO_CANDIDATES,,
1765653139.1103685,0,,-1.00,NO_CANDIDATES,,
1765653144.6721802,0,,-1.00,NO_CANDIDATES,,
1765653150.242216,0,,-1.00,NO_CANDIDATES,,
1765653155.887839,0,,-1.00,NO_CANDIDATES,,
1765653161.4810874,0,,-1.00,NO_CANDIDATES,,
1765653167.1659708,0,,-1.00,NO_CANDIDATES,,
